track_id;audio_md5;end_of_fade_in;start_of_fade_out;analysis_sample_rate;duration;loudness;tempo;key;key_confidence;mode;mode_confidence;time_signature;time_signature_confidence;danceability;energy;artist_id;artist_name;artist_location;artist_familiarity;artist_hotttnesss;genre;release;song_id;title;song_hotttnesss;year
TRBHDTL128F1468F7D;91f7190efecf7b5754ed304e444e6b1e;0.7;389.898;22050;393.61261;-9.897;149.629;4;0.583;1;0.551;1;0;0;0;AROW3XO1187B989E72;The Motors;;0.491370278717068;0.335322129929244;;Airport - The Motors Greatest Hits;SOGECCF12A6D4F8AD7;Dancing The Night Away;NA;1977
TRBHDYA128F4280E77;9df90633edd92683b6ff769d64c0e53c;0.665;100.339;22050;110.94159;-15.81;124.393;7;0.022;1;0.495;4;0.121;0;0;ARCVMYS12454A51E6E;The Sun Harbor's Chorus-Documentary Recordings;;0.419941274770419;0.249137229539551;;Songs of the marines;SOTLKSK12A58A7E3DB;Marine's hymn;0.240991890583589;0
TRBHEBY128F148CF2B;29b650595fe998c00f33e78ca30f5c2a;0.415;224.729;22050;235.65016;-6.322;142.893;2;0.659;1;0.678;4;0.009;0;0;AREPD8D1187FB3F5BC;Sister Hazel;Gainesville, FL;0.731065755710871;0.509878707852703;;...Somewhere More Familiar;SOSJRUA12AF729B7A7;Concede;0.652839543316802;1997
TRBHECY128F930A474;81c0e0fb6a4a5e4497c8211f6d8181e5;0;267.993;22050;284.00281;-13.452;71.952;9;0.712;1;0.523;3;0.646;0;0;ARY4M3J1187B9AC94C;John Sebastian;Leeds;0.518743958579875;0.341288723300784;;Tar Beach;SOXWTYQ12A58A7BDAD;Freezin' From The Inside Out;NA;2001
TRBHEHF128F428385A;5c971d09144c8de2ab36e9301ec42a26;1.048;254.578;22050;266.94485;-6.694;128.407;10;0.113;0;0.341;4;0.814;0;0;ARAKARO1187B9A1EB6;George Michael;London, England;0.800295713015759;0.545730700113541;;Amazing;SOXZAGF12CF5827515;Amazing;NA;2004
TRBHEJE12903CBEE90;96a76d966bfa80867036598cbfb0de98;0;202.194;22050;206.602;-11.017;125.1;9;0.754;0;0.784;4;0.457;0;0;AR1KMPF1187B99AA98;Lara;;0.557571059210113;0.306947608643182;;Petit Coeur Assassin;SOEVDCK12AB018A8F3;La Pieuvre;NA;0
TRBHEKQ12903CF2B6A;ba43e834e7b3ff2c83d1448f7eac6e57;0.206;109.912;22050;123.24526;-10.844;120.381;3;0.542;0;0.522;4;0.854;0;0;ARGAHPJ11F4C83E988;Tilman Sillescu;;0.259632927295182;0.347104737832973;;Battleforge;SOJDEBD12AB018512D;Escape From The Underrealm;0.40987661230732;2008
TRBHEMP128F932DA55;f73d512a3350b4ea24579f54662ea15b;0.392;260.487;22050;266.34404;-6.31;143.267;1;0.61;1;0.647;3;0.973;0;0;ARO6WZY1187FB3A86E;Sonic Subjunkies;;0.392710302789915;0.311789405760168;;Live At The Suicide Club;SOOYJKF12AB0183217;Djungelstadt;0;1994
TRBHEOR128F429D1B0;3f242576cf32c6a7cefe851b7250860c;0.183;135.564;22050;142.36689;-11.669;93.773;4;0.56;1;0.206;1;0;0;0;ARMJAGH1187FB546F3;The Box Tops;Memphis, TN;0.630630037589808;0.417499644970978;;Nonstop;SOMLMFQ12A8C13C834;I Can Dig It;NA;1968
TRBHEOU12903CBF12B;41c521231427bc6f95bfc0e43ab09101;0.56;154.186;22050;158.27546;-11.446;114.546;8;0.735;1;0.714;5;0.973;0;0;ARQ91R31187FB38A88;Grandpa Jones;Niagra, KY;0.450645997115035;0.331534751415322;;The Unforgettable Grandpa Jones;SOPNHHV12AB0184777;You Make Our Shack A Mansion;NA;0
TRBHEQT12903CA76CD;b5239cf6c010557783795da72d514135;0.258;134.037;22050;143.67302;-7.217;138.876;5;0.044;0;0.244;4;0.164;0;0;ARE2BVT1187B9AC9A2;Little Joe & The Thrillers;;0.454709911028796;0.292801539122855;;Backline Volume 61;SOBHHIZ12AB01841E0;Peanuts;0;0
TRBHEQU128F932B874;50811319b380a4b76ab0a789f9559dd1;0.106;323.111;22050;328.4371;-13.002;143.85;7;0.495;1;0.51;4;0;0;0;ARW0Z9V1187B9A0699;Peter Tosh & Winston Scotland;Westmoreland, Jamaica;0.722733962963391;0.465492356244353;;Reggae Anthology - Joe Gibbs: Scorchers From The Early Years [1967-73];SOHANSY12AB018132E;Maga Dog/ Skanky Dog (Album);NA;0
TRBHEQY128F4275F54;900e8ad0b81a7ee3a4965a52f68b3b60;0.334;201.7;22050;207.98649;-8.974;160.67;2;0.26;1;0.296;4;0.533;0;0;AR6IJJ41187B98C872;Bobby Pulido;Edinburg, TX;0.575844756561161;0.426851853235551;;El Cazador;SOLZXMY12A8C13BEA1;Mi Corazón Y Mi Mente;NA;1999
TRBHESQ128F931BF15;5364fc5c30c59b4238562e51c7efa213;0;179.734;22050;187.76771;-2.863;156.202;1;1;1;0.856;4;0.881;0;0;ARWADDH1187B98FDBB;Home Town Hero;Los Angeles, California;0.501368343196777;0.310317337238389;;Home Town Hero;SOSKUCS12A58A7955B;Bleeds In Blue (Album Version);0;2002
TRBHEUX128F425020D;6ab2bfc195379a43da9654ca9a23a02d;3.204;175.09;22050;191.92118;-10.001;234.334;3;0.794;1;0.871;4;0;0;0;ARH8HRR1187FB5CBE8;Sharon Shannon;;0.585161206738748;0.367071449288574;;The Galway Girl - The Best Of Sharon Shannon;SOPFGRC12A81C220E1;Gaffo's Ball;0.382935090075019;2007
TRBHEVE128F932E1FA;2c55a44af30bc3c3b5cd4e22ff301f41;0.514;402.303;22050;415.50322;-7.763;100.017;9;0.659;0;0.502;4;0.957;0;0;ARH312K1187FB3F1D4;Beogradski Sindikat;;0.520002445238985;0.460875113449099;;Bssst.....Tisincina!;SOGAGGI12AB0183FC6;Slatke male maloletnice;0.215080318509228;2002
TRBHEVR128F4263CE0;9092259b7204130a9fcb3b181d58edf3;1.048;245.806;22050;258.2722;-7.178;109.993;3;0.614;1;0.597;4;0.626;0;0;ARMH10M1187FB4184F;Firehouse;Wisconsin;0.651039380171071;0.434976031789515;;Good Acoustics;SOEMSEL12A8C133A42;Don't Treat Me Bad;0.72228900669222;1990
TRBHEYH12903CB0887;5b2b18269a4b80ee1ed138de87c0396c;0.205;242.149;22050;248.08444;-5.927;97.536;9;0.582;1;0.556;3;0.771;0;0;ARELVCU1187B98F3E5;Serpentine;Switzerland;0.577773337291706;0.29844831143831;;Beauty Queen;SOXYKNM12AB018D23A;Boy & Girl (Feat. Fiona Daniel);0.215080318509228;0
TRBHEZF128F932BD68;181050f324747add04cfcb75b12e212e;0.206;110.434;22050;115.82649;-15.304;171.743;0;0.661;1;0.696;4;0;0;0;ARC1CJB1187B99FCA4;Laurie Berkner;;0.558481252977984;0.376325960229271;;Buzz Buzz;SOHCSSG12A58A7CF2D;I've Been Working on the Railroad;0.445454525493426;2001
TRBHFAQ128E0791ADA;9f0e5450f54f162e42acf1e55981335b;0;291.73;22050;297.03791;-11.547;71.077;0;0.343;0;0.429;4;0.331;0;0;ARIT8YH1187FB43F30;Arthur Brown;Whitby, Yorkshire, England;0.567461244019291;0.383210968792438;;The Crazy World Of Arthur Brown;SORFOYB12A6701FE39;Time / Confusion;0.626585980306482;1968
TRBHFBL128F14537D2;a6acbaecbca1450d9f01b0f2b74fbfc4;1.001;222.848;22050;230.47791;-8.21;96.179;6;0.266;1;0.361;3;0.617;0;0;ARAXU5Z1187B98FECD;Gorillaz;;0.86559048119947;0.645872310612539;;Dirty Harry;SOINODQ12CF5826752;Dirty Harry (Single Edit);NA;2005
TRBHFBW128F930A995;a8235ee0f5727e6bc700bb7876a5900f;0;226.499;22050;234.57914;-7.459;150.087;4;0.335;0;0.24;4;0.975;0;0;ARE04K31187B98C74F;Birdapres;;0.439680096013279;0.255666333864953;;New Recruits;SOWCTGJ12AB0184820;None Missing;NA;0
TRBHFDA128F4270728;9cde41504ea7e4b716df20a7cc0e3ed0;0.63;168.937;22050;175.51628;-12.813;106.407;2;0.361;0;0.491;4;0.712;0;0;AR26X1C1187B9B0A1B;Conway Twitty;Friars Point, MS;0.663231984800845;0.493711076642687;;Southern Comfort;SOMLCEU12A6D4FAB01;Slow Hand (LP Version);0.304491031159076;0
TRBHFFG128F9330743;9ddb6955d03a838fc5d0d47b82e868bf;0.084;414.917;22050;424.85506;-20.105;0;8;0.059;1;0.414;1;0;0;0;ARBAGAS11F4C8461F0;Controlled Dissonance;;0.0482922175008151;0.268922789535084;;For A Few Dollars More;SOAVASI12AB01899F3;All Purpose Experiment;NA;0
TRBHFIF12903CF66F4;82ee91176405ebba14eca4d3904f2415;0.531;174.602;22050;179.46077;-6.988;118.167;0;0.039;1;0.376;4;0.709;0;0;ARM2D2V1187B9AEB4F;The Reverend Peyton's Big Damn Band;;0.427398790327984;0.322717855759892;;Big Damn Nation;SOZMKSN12AC96186C4;My Old Man Boogie;0.459724988331294;2006
TRBHFQE128F932CD48;afc6bef8b8e3d8809ed9d69d0dc1b0cd;0.148;12.956;22050;12.95628;-19.408;106.681;2;0;1;0;5;0.668;0;0;ARAWNNA1241B9C726F;(hed) p.e.;;0.590729097341828;0.324880871877901;;New World Orphans;SOQTDME12AB0183F30;A Soldiers Intro;NA;0
TRBHFTL128F933AF4E;0e93a144e140ab2f508265ad71393ba2;0;517.909;22050;521.79546;-4.523;197.011;3;0.498;0;0.403;3;1;0;0;ARFSPOV1187B9B2363;Basement Jaxx;London, England;0.803619261843559;0.531213286805258;;Feelings Gone (feat. Sam Sparro);SOMRZTC12AB01884CC;Feelings Gone (feat. Sam Sparro) (Joachim Garraud Remix);NA;0
TRBHFUS12903CA4F1C;f77ff8983b28c0b12a2c45926d8be0ed;0.403;175.914;22050;179.61751;-16.358;85.506;10;0.794;1;0.788;4;0.405;0;0;ARWQ2DR1187B98FF28;Ma Rainey;Columbus, GA;0.507110848511344;0.385567523159556;;Night Shift Blues;SODPFQN12AB0182AE2;Night Time Blues;NA;2005
TRBHFVD128F4248837;ce2f6899b52cbb08d633560e20c3cd3e;1.449;152.276;22050;162.06322;-25.745;44.816;5;0.016;1;0.508;1;0;0;0;ARYO9BU1187B9ADA88;Porcupine Tree;;0.830252261722486;0.507965802159374;;On The Sunday Of Life;SOJNQAS12A8C134963;Music For The Head;0.777828025073487;1991
TRBHFWZ128F42A2196;589d447d28a3c635010f95f0177f7819;12.388;248.21;22050;255.16363;-5.318;135.733;7;0.162;0;0.338;4;0.43;0;0;ARJ5FD21187FB43F12;Mavado;;0.694357746436608;0.520784106942238;;Gangsta For Life: The Symphony Of David Brooks;SOQQVIP12A8C13E7E6;Sadness;0.440826440498879;2007
TRBHFXV128F92FC754;608055e1fbfc4b853a688f9dc7996f39;0.142;392.562;22050;423.70567;-19.877;131.85;9;0.947;0;0.798;5;0.861;0;0;ARZ5T871187B9A03F3;Stargarden;key west florida;0.442334763554618;0.387350751071533;;The Art of Analog Diversion;SOEYLBU12AB017F771;Trybal;0;2004
TRBHFZP12903CE88C3;b1aef36d7b65b73e890e096574d99f51;0;180.14;22050;180.13995;-14.365;160.006;11;0.261;1;0.395;4;0;0;0;ARZVZRN1241B9C4B14;Mister Ries;;0.43406250747761;0.225860544452759;;Rotterdam EP;SOLXPOJ12AC468AC3F;Fuck You;NA;0
TRBHGBU12903CAA37F;f83adb50423a4803c4cf19f642a0c92b;4.493;150.494;22050;163.39546;-13.629;99.219;3;0.039;1;0.518;5;0.657;0;0;ARJRF841187B9B7F9A;Max Steiner;Vienna, Austria;0.471894875514916;0.355491136024857;;Gonjhe With the Wind & Golden Earrings;SOFXMHL12AB01850EF;( Gone With the Wind) Bonnies Fatal Pony Ride;NA;0
TRBHGDD128F1486C2E;91028778c866620cd36c50136ba56a91;0.246;189.788;22050;203.96363;-5.735;110.875;0;0.109;1;0.255;4;0.782;0;0;ARE8GLF1187FB52532;Red Hot Chili Peppers;;0.833967972052508;0.576201966280465;;Red Hot Chili Peppers;SOAZXQK12A6D4F9D99;Buckle Down (2002 Digital Remaster);NA;0
TRBHGIV128F4269827;2c75829cf0bb75d4fd7fedfe361d8442;0.119;179.003;22050;189.6224;-11.21;74.55;3;0.5;1;0.525;1;0;0;0;AROBQ0B1187FB404F6;Walter Jackson;Pensacola, FL;0.437193776938502;0.316155987397038;;R&B: From Doo-Wop To Hip-Hop;SOETDZH12A8C132076;My Ship Is Comin' In;0.367273415809346;0
TRBHGJL128F93368A7;8e2f743083ced6027f26262da3ed4962;0.193;237.191;22050;237.19138;-7.485;161.961;5;0.542;1;0.503;5;0.291;0;0;ARHCERP1187B9912A5;Glen Washington;;0.512740226327649;0.301246881415998;;Number One Girl;SOTLPCJ12AB0189D0C;Number One Girl;0.327736683177841;0
TRBHGKH128F427FB11;62d088fa8c19d9d077463420f7c2a26a;0.299;176.663;22050;191.60771;-20.009;113.096;8;0.46;0;0.378;4;0.462;0;0;ARU3YYC1187FB43FEE;Luis Alberto Spinetta;Buenos Aires, Argentina;0.577633149703892;0.439843854132552;;Mondo Di Cromo;SOXYIJD12A8C13DB7C;Lo Siento En Mi Corazón;NA;1983
TRBHGRU12903CE2C48;19b29d4b39b802882b5fe39bf602b88e;4.696;368.141;22050;379.32363;-10.519;89.965;7;0.776;1;0.654;3;0.657;0;0;ARVADXJ1187B99AA96;Ace Frehley;New York, NY [The Bronx];0.626567712677835;0.44384773879175;;Anomaly;SOGLLEM12AB0188E6E;Fractured Quantum;0.606807292841299;2009
TRBHGTD12903CF47E5;9ab1873f5304ee6141485fa97879d928;0.177;213.676;22050;231.70567;-8.753;73.411;11;0.45;0;0.193;4;0.212;0;0;AR9JNFU1187B9B9868;Gal Costa / Maria Bethânia;;0.720823971709288;0.437464553694984;;Ciclo;SOBTSWX12AC46891BB;Filosofia Pura;NA;0
TRBHGUK128E078E031;29570ded95c5a37ba3e9a4d07dbc6917;0;196.354;22050;203.65016;-14.897;195.824;0;0.914;0;0.785;4;0.586;0;0;AR2HXXS1187B9AF3E2;Jesus Jones;;0.592472072955975;0.420627401335622;;Perverse;SOJLZWC12A6701EB67;Yellow Brown;0.424090810967438;1993
TRBHGVH128F148AD73;1ae35bfadefb646c3b620f067a37c6fd;0.258;201.485;22050;205.11302;-1.869;150.573;7;0.802;0;0.566;4;0.349;0;0;ARDGPFY1187B9A371B;Long Beach Dub Allstars;;0.575412600552265;0.417351055802965;;Wonders Of The World;SOSCQEX12A6D4F965A;Free Love;0.554384121183937;2001
TRBHGWF128F92C8358;3fe09941841f2784b138d5b5065b2a83;7.454;190.868;22050;197.38077;-29.407;129.237;0;0.596;1;0.555;4;0.297;0;0;ARBM57Q1187B9AF97C;James Horner;Los Angeles, CA;0.679519207792806;0.491828704353138;;Cocoon: The Return;SOZCBCO12A8C142714;Good Friend;NA;2000
TRBHGWP128E0793AD8;34a64c560b4ad372a4999bab33482e78;0;227.068;22050;249.18159;-10.362;147.599;9;0.757;1;0.527;4;0.209;0;0;ARIPLUN1187B99B9F9;The Police;London, England;0.790367908793505;0.642655961124847;;Message In A Box;SOMWKPQ12A679D8AEA;De Do Do Do_ De Da Da Da;NA;0
TRBHHAC128F92D8379;cd6e7db0bcc04eef799de6eac8bdccb6;0.304;293.558;22050;304.22159;-14.809;75.487;5;0.691;1;0.616;4;0.305;0;0;ARR035B1187B99EF11;Leeroy Stagger;CANADA - Ontario;0.550968916179832;0.33612442515089;;Beautiful House;SORATLR12AAF3B3E19;House Of Sin;0;2005
TRBHHCI12903CAEEB5;f28191eb4de031fc5f9697d7f1a0e6c3;0.305;150.785;22050;153.73016;-9.675;81.626;3;0.46;1;0.547;7;0.793;0;0;ARTUXSS1187FB4BD20;Doc Pomus;New York, NY;0.369876958231969;0.25022732647128;;The Savoy Blues_ Vol. 3;SOBHQGR12A8C134244;Fruity Woman;NA;0
TRBHHCS128F427F936;b86314e30602b6cd8bbc7492ab1b0e07;0.427;207.732;22050;212.00934;-23.707;101.918;5;0.914;1;0.554;1;0;0;0;AR97EHA1187B98AD5F;Blind Blake;Jacksonville, FL;0.521672995280826;0.351345077092573;;Blind Blake Vol. 4 (1929 - 1932);SOGZLAA12A8C137C6D;Ain't Gonna Do That No More;NA;0
TRBHHCU128F148AF19;148dff0555d81608423ab1f27154274e;0.409;146.042;22050;153.67791;-14.234;93.77;10;0.719;1;0.652;1;0;0;0;ARPEUYM1187FB4A97A;Slim Harpo;Lobdell, LA;0.551565175468412;0.371302546517121;;The Excello Singles Anthology;SOHDREN12A6D4F89EC;I Love The Life I'm Living;0;1993
TRBHHDU128F92FD6B5;9e3fd5830183e3400677528189579bda;0;971.912;22050;974.99383;-12.391;126.83;0;0.414;1;0.584;4;0.457;0;0;ARPISA41187FB3DE42;Humble Pie;Essex, England;0.633545998750377;0.402495879986758;;The Atlanta Years;SOFNWZV12A8C144495;Rude!/Drum Solo;0;0
TRBHHFG128F93353FE;6a2326c87aff461418c6a74582e0af97;0.624;177.65;22050;181.62893;-7.163;102.155;9;0.438;1;0.429;4;0.373;0;0;ARQHLIO1187B98AA6A;Jay Pérez;;0.55010385025617;0.386237682839722;;Tesoros De Colección;SOCSIII12AB0183D7F;Mi Lindo Amor;0;0
TRBHHGM12903CFD7C3;4566420e2e656bc8e87ed5547ca2ac54;0.308;99.643;22050;108.14649;-10.173;154.246;7;0.42;1;0.516;1;0;0;0;ARLLRL61187B9B6698;The Sonics;Tacoma, WA;0.653340692662686;0.449608088309004;;Maintaining My Cool;SOVEIDU12AC9097A10;On The Road Again;0.47157824770058;1967
TRBHHHC128F428428E;899074f80dfa2f636712e80f15874d1d;0.229;43.723;22050;48.29995;-30.089;82.799;3;0.078;1;0.487;4;0;0;0;AR323JD1187FB483D0;Solomon;New York;0.629732488809106;0.341265841356457;;Solomon Vol. 2;SOHPMTS12A8C14093A;25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XXII;NA;0
TRBHHMI128F426779C;66531da1b9e7ae72931f22528f4152a8;0.322;208.057;22050;213.55057;-5.279;123.044;10;0.06;0;0.333;4;0.354;0;0;AR6HLKR1187B9A735A;Stimulator;Los Angeles;0.525905072144972;0.34302617914088;;Stimulator;SOUNBZQ12A8C1366A3;78 Stimulator;NA;2004
TRBHHNH128F92F6070;f7c897f8e1bd8b14ee8d8173b49f9e78;0.136;179.017;22050;179.01669;-6.595;200.249;7;0.332;0;0.005;1;0;0;0;ARJJPQP1241B9CA062;Gabriel Grossi;;0.433517115555576;0;;Diz que fui por aí;SOCJPJT12AB017EAA7;Rebuliço;0;0
TRBHHRC128F427F353;2e1a595e320975fa0b33a8c9b4c13ae6;0;90.827;22050;90.8273;-11.378;63.641;5;0.377;1;0.35;4;0;0;0;ARS2KW51187B9B556E;X (Australia);;0.704093946519899;0.410743577532387;;Aspirations;SOJKIPU12A8C137B47;It Must Be Me;0.26586104921065;0
TRBHHRZ128F425C477;400f6cc3b6592683f44bd338b8a1ee12;5.126;545.762;22050;558.44526;-10.91;139.286;0;0.358;1;0.473;1;0;0;0;AR7GOK91187FB455F5;Jean-Jacques Goldman;Paris, France;0.617421406639704;0.449253876947711;;Intégrale 81-91;SOTNVHX12A8AE45CE9;Medley : "Traces" (Live);0;0
TRBHHUB12903D09FEA;c39eeff605226ad9a13a64c8312d75c1;0;215.609;22050;218.48771;-3.287;166.409;7;0.202;1;0.441;3;0.581;0;0;ARVXKTV1187FB44139;Arsonists Get All The Girls;Santa Cruz, CA;0.725402920778495;0.454957394820222;;Portals;SOKEGBU12AB017FA3E;Skiff For The Suits;0.755068276715358;2009
TRBHHUC128F4294C6F;116c9dffebf0db4c02a9b1f345864c3f;0;286.598;22050;299.72853;-16.253;173.945;4;0.7;0;0.643;4;0.563;0;0;ARX134S1187FB46E56;Scott Matthews;CANADA - Ontario;0.646518130020423;0.468462556778574;;Passing Stranger;SOKODRA12A8C13B4B5;City Headache;NA;2006
TRBHHUF12903CAA46B;5b6b751bb6e817c2205b27ed9d24912e;3.634;147.876;22050;157.07383;-9.514;141.257;9;0.649;1;0.655;4;0.363;0;0;ARC8CQZ1187B98DECA;Jack Johnson;Galveston, TX;0.832011770647332;0.694128502959054;;Music For Relief Download To Donate For Haiti;SONBEKD12AB01894DC;Times Like These [Live From Red Rocks];0.51019273148398;0
TRBHHWQ128F93321AB;323c0e6bbb31a6619e702cb5013c70b2;0.101;411.353;22050;422.55628;-9.929;102.739;0;0.016;1;0.25;3;1;0;0;ARRH2S81187B98C8AA;Bongzilla;Madison, Wisconsin;0.574400788692001;0.446071584412455;;Live From the Relapse Contamination Festival;SOQCRIP12AB0184DA3;Stone a Pig;NA;2002
TRBHHZF12903CBE8ED;2305ca3bfa422d7d1dcf6bd78df7c30c;0;368.222;22050;368.22159;-5.035;146.01;5;0.18;0;0.426;4;0.658;0;0;ARNLHY61187FB3A0C0;Organ Donors;United States;0.4672359160951;0.440609826277534;;MASIF HARD DANCE ICONS 003: LISA LASHES;SOYPBQN12AB018BE82;Tranceplant;0.266955186275539;0
TRBHIDP128F147DE7D;fa954b7b4ceca66125b2682acbe8f2ac;36.49;520.812;22050;530.70322;-16.958;152.986;8;0.082;0;0;4;0.627;0;0;AR6TZJQ1187B9AD572;Pierre Boulez;Montbrison, France;0.561744804020562;0.400107709799136;;Messiaen : Edition;SONKNTF12A6D4F59C5;Messiaen : Et exspecto resurrectionem mortuorum : IV "Ils ressusciteront_ glorieux_ avec un nom nouveau;NA;0
TRBHIIQ128F424AB61;2eb895fdfe070b4a708886968e308e65;0.177;204.934;22050;216.63302;-2.456;130.28;6;0.581;1;0.591;4;0.572;0;0;ARL6AH81187FB3B12A;Stephen Pearcy;California - LA;0.573289819515419;0.343772476083739;;Anthology 1977-2007;SORXFQI12A8C132FAC;Freak;NA;2002
TRBHIJC128F92E55E2;3333ee0f84a6d518e1c5076c489ea3d0;0;162.383;22050;166.94812;-18.712;146.422;9;0.324;0;0.385;4;0.135;0;0;ARN7OQ21187FB5A6B3;Furry Lewis;Greenwood, MS;0.572500600681978;0.368054038750725;;Lost & Lonely Blues Vol 1;SOVXRRI12A8C1450B6;Rock Island Blues;NA;0
TRBHIMC128F427680F;28f30618333b21c3616be43843faf2da;0.193;252.54;22050;258.89914;-5.811;124.998;3;0.479;1;0.286;4;0.225;0;0;ARVUQIC1187B9A7C66;Hevia;;0.619530991123833;0.354369615807121;;Tierra De Hevia;SOPMUGB12A8C13833E;Tirador (Carlos Jean Remix);0;2005
TRBHIOA12903CD824F;fb1c451a677e101cb08f51f68a95081c;0.273;191.983;22050;196.93669;-7.445;229.221;0;0.632;1;0.569;4;0.862;0;0;ARP07GD1187B9B9DA4;Los Originales De San Juan;;0.648902582006874;0.440835006713093;;Mi Padre Querido;SOGOMGW12AB0188626;Con La Misma Tijera;NA;0
TRBHIPK128F92FFCF3;1716da3eff03837ed550a5313ff8b421;0.299;544.531;22050;549.38077;-16.8;124.798;9;0.34;0;0.324;4;0.731;0;0;ARWI6LR1187FB46E9F;Richard Galliano;Le Cannet, France;0.571422801586602;0.423356106094479;;New Musette;SOKKHHV12AB0181E04;Des voiliers (Sur un poème de Claude Nougaro);NA;0
TRBHIPU12903CC380E;7844ca5d089a85679ba8522a93d339a6;0.16;151.51;22050;154.27873;-4.035;178.427;7;0.649;1;0.596;4;0;0;0;AR0KBXO1187B996460;Slipknot;Des Moines, Iowa;0.928936926188564;0.598555411894396;;Slipknot 10th Anniversary Edition;SOBBZZS12AB018EC5C;Wait And Bleed [Demo];0.522733260780157;0
TRBHIRB128F1452ACC;5708a7ee758813e13cf43a401a4d240d;0;310.578;22050;334.75873;-6.893;166.03;11;0.006;0;0.386;4;0;0;0;ARXSABJ1187FB3C336;Deftones;Sacramento, CA;0.821697316739469;0.601729755710024;;B-Sides & Rarities;SONCELS12A58A7D2A7;No Ordinary Love (Remastered LP Version);0.65885193789242;2005
TRBHIVF128E078DB92;4b6d0a77b3086e2d7d59de568eb9e8e8;0;157.762;22050;174.31465;-6.119;86.778;5;0;0;0;3;0.811;0;0;AR8ZQ9T1187FB56FE5;Goldfinger;Miami, Florida;0.72914944068026;0.522277897418566;;Disconnection Notice;SOHNTED12A6702067E;Ocean Size (Album Version);0.551921514941696;0
TRBHIZF12903CC27D1;5ed4e01800186ddb9f6aed244b6f798a;0.322;141.996;22050;153.91302;-27.749;104.53;7;0.654;1;0.525;4;0.126;0;0;AR0569B1187B9A4036;Mike Bloomfield;;0.495066660973637;0.347511764515774;;Diamond Master Series - Mike Bloomfield;SOTBGCQ12AB0186F00;One Of These Days;NA;0
TRBHJAY128F14A9061;a7985d36376516d84a0f8b85ef0bffc3;0.072;288.311;22050;300.14649;-5.693;137.804;6;0.548;0;0.581;4;0.862;0;0;ARJVTRE1187B9959C0;Foghat;London, England;0.714201447209312;0.496123346043458;;Tight Shoes;SOJLMEY12A6D4FB027;Dead End Street;0.26586104921065;1980
TRBHJFG128F426C8EA;0df539d1718a4a5f22d572f31acd2921;0.223;223.126;22050;231.60118;-5.301;135.151;9;0.54;0;0.493;4;0.273;0;0;ARGNGRI11E2835D567;Tam Tam Go!;;0.515044056408636;0.31669216154699;;The Platinum Collection;SOHELDA12A8C133D75;En La Tierra Caliente;NA;1993
TRBHJJH128F9327C91;20c7f1fbaa1c0b8cd27083165de834d0;0;358.905;22050;377.62567;-5.98;128.007;11;0.083;1;0.339;3;0.133;0;0;ARJ7BVZ1187B9A845F;DJ DLG feat. MC Flipside;;0.569481833478985;0.371935265103736;;On The Run / Back For More / Got You Moving EP;SOCEPXD12AB01829AA;Got You Moving;0.212045405483719;2006
TRBHJJP128F145EA12;005ba8e63c118caa4e61fb34af62da89;4.36;276.12;22050;295.75791;-7.867;97.683;9;0.685;1;0.723;4;0.488;0;0;AR8B7SK1187FB5322E;Pat Green;San Antonio, TX;0.690893776011633;0.566138398011022;;Three Days;SOFRINM12A6D4F7B10;Threadbare Gypsy Soul;0.499445834800632;2001
TRBHJLA128F92EC039;48361be510c7a64cd334b9fcef24e50e;0.38;193.91;22050;196.96281;-8.227;88.861;4;0;1;0;4;0.412;0;0;ARWDGQW1269FCCF0F6;Daddy Dog;;0.0459956929410514;0;;Turntable Essence;SOVIKTX12AB017E98C;Bluesanova;NA;0
TRBHJLT128F1460832;86fbc3c1f8b6e46a87b9af49bd79889e;0;209.206;22050;213.31546;-11.982;132.43;7;0.058;1;0.386;4;0.587;0;0;AROATPL1187FB48E12;UFO;Arizona;0.681130241848468;0.453399083290246;;The Essential UFO;SOXRZUH12A6D4F68AB;Cherry;NA;0
TRBHJPQ128E078ED8F;7fdc44d91a3000c8b8264b08a280cc93;0;146.831;22050;155.61098;-2.321;88.889;1;0.583;0;0.508;4;0.628;0;0;AR6G4V01187B9AD086;Queens Of The Stone Age;;0.798645178741883;0.552413345516945;;Songs For The Deaf;SOKESRD12A6701E91C;Everybody's Gonna Be Happy;0.671294134440937;2002
TRBHJTF12903CF6774;7eb1fe431966a2c6ce789705ced332c4;0.404;271.79;22050;303.72526;-11.321;63.972;9;0.109;0;0.585;4;0.732;0;0;ARYJQMV1257509E6B0;Riamiwo;;0.53714488348214;0.330039785974166;;Twisted;SOFIRFY12AC909716A;valid;NA;0
TRBHJUJ128F92EBE24;d43ec496c5de62b989f2f34179926a53;0.206;215.893;22050;226.40281;-6.466;122.341;9;0.156;1;0.494;4;0;0;0;ARW9QSZ1187FB4B93E;George Harrison;Liverpool, England;0.739047423745085;0.541602502515289;;Let It Roll - Songs Of George Harrison;SOFCCPN12A8C1435FE;All Things Must Pass (2009 Digital Remaster);NA;0
